ID,code,description,startTime,filedTime,processTimeInMs,participantId,workerId,group,workshopCode,workshopDate,scenarioCode,modelElementCode,modelElementLabel,defectType,trueDefectCode,trueDefectDescription,trueDefectType,trueDefectSeverity,interpretation
4970,I1733355806W44573987," ",2018-05-23T11:13:28Z,2018-05-23T11:13:56Z,28000,01526186,44573987,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4971,I1733355806W44573983," ",2018-05-23T11:13:50Z,2018-05-23T11:15:00Z,70000,01228685,44573983,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4972,I1733355806W44578774," ",2018-05-25T11:04:55Z,2018-05-25T11:05:32Z,37000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4973,I1733355806W44578773," ",2018-05-25T11:06:29Z,2018-05-25T11:07:01Z,32000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4974,I1733355806W44578767," ",2018-05-25T11:06:37Z,2018-05-25T11:07:04Z,27000,1525826,44578767,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4975,I1733355806W44578769," ",2018-05-25T11:06:56Z,2018-05-25T11:07:22Z,26000,01625724,44578769,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4976,I1733355806W44578775," ",2018-05-25T11:06:33Z,2018-05-25T11:07:23Z,50000,1527703,44578775,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4977,I1733355806W44578763," ",2018-05-25T11:07:56Z,2018-05-25T11:08:41Z,45000,01634025,44578763,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4978,I1733355806W44578777," ",2018-05-25T11:08:36Z,2018-05-25T11:09:11Z,35000,01452934,44578777,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4979,I1733355806W44578789," ",2018-05-25T11:12:34Z,2018-05-25T11:13:17Z,43000,1628030,44578789,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME27_EntA,order.takeout?,MISSING,D22,Entity.Attribute Order.take_out?: attribute to identify a take out meal is missing.,MISSING,B,4353
4980,I1733355807W44578773," ",2018-05-25T11:13:13Z,2018-05-25T11:13:33Z,20000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,SUPERFLUOUS_EME,,,,,4353
4981,I1733355807W44578774," ",2018-05-25T11:14:03Z,2018-05-25T11:14:21Z,18000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4982,I1733355807W44580753," ",2018-05-26T11:06:20Z,2018-05-26T11:06:59Z,39000,01328875,44580753,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4983,I1733355807W44580751," ",2018-05-26T11:09:49Z,2018-05-26T11:10:28Z,39000,01526755,44580751,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,SUPERFLUOUS_EME,,,,,4353
4984,I1733355807W44580765," ",2018-05-26T11:10:10Z,2018-05-26T11:10:43Z,33000,01327667,44580765,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4985,I1733355807W44580772," ",2018-05-26T11:13:49Z,2018-05-26T11:14:36Z,47000,01525716,44580772,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4986,I1733355807W44580758," The relation should have the keys of the tables as attributes",2018-05-26T11:13:11Z,2018-05-26T11:16:52Z,221000,01528302,44580758,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,WRONG,,,,,4353
4987,I1733355807W44580771," ",2018-05-26T11:18:32Z,2018-05-26T11:18:49Z,17000,01328036,44580771,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4988,I1733355807W44609590," ",2018-06-09T11:03:41Z,2018-06-09T11:05:27Z,106000,01229727,44609590,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4989,I1733355807W44609595," ",2018-06-09T11:04:42Z,2018-06-09T11:05:33Z,51000,1428825,44609595,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4990,I1733355807W44609610," ",2018-06-09T11:04:10Z,2018-06-09T11:05:48Z,98000,00927247,44609610,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4991,I1733355807W44609597," ",2018-06-09T11:05:53Z,2018-06-09T11:06:25Z,32000,1126716,44609597,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4992,I1733355807W44117316," ",2018-06-09T11:05:29Z,2018-06-09T11:06:37Z,68000,01327523,44117316,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,SUPERFLUOUS_EME,,,,,4353
4993,I1733355807W44609592," ",2018-06-09T11:05:32Z,2018-06-09T11:06:38Z,66000,01426163,44609592,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,NO_DEFECT,,,,,4353
4994,I1733355807W44609598," ",2018-06-09T11:06:00Z,2018-06-09T11:07:41Z,101000,01527010,44609598,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME43_RelA,(order + orderedSetMenu + setMenu).number,SUPERFLUOUS_EME,,,,,4353
4995,I1733355808W44573976," ",2018-05-23T11:13:36Z,2018-05-23T11:14:03Z,27000,00927346,44573976,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
4996,I1733355808W44578774," ",2018-05-25T11:09:51Z,2018-05-25T11:11:21Z,90000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
4997,I1733355808W44578773," ",2018-05-25T11:11:10Z,2018-05-25T11:11:33Z,23000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
4998,I1733355808W44578763," ",2018-05-25T11:13:47Z,2018-05-25T11:14:13Z,26000,01634025,44578763,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
4999,I1733355808W44578767," ",2018-05-25T11:14:10Z,2018-05-25T11:14:45Z,35000,1525826,44578767,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5000,I1733355808W44580753," ",2018-05-26T11:03:37Z,2018-05-26T11:03:55Z,18000,01328875,44580753,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5001,I1733355808W44580765," ",2018-05-26T11:05:45Z,2018-05-26T11:06:10Z,25000,01327667,44580765,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),SUPERFLUOUS_EME,,,,,4353
5002,I1733355808W44580751," ",2018-05-26T11:06:18Z,2018-05-26T11:06:48Z,30000,01526755,44580751,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5003,I1733355808W44580757," ",2018-05-26T11:08:02Z,2018-05-26T11:09:35Z,93000,00415745,44580757,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5004,I1733355808W44580772," ",2018-05-26T11:07:48Z,2018-05-26T11:09:52Z,124000,01525716,44580772,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5005,I1733355808W44580758," ",2018-05-26T11:08:48Z,2018-05-26T11:10:44Z,116000,01528302,44580758,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5006,I1733355808W44580755," ",2018-05-26T11:10:22Z,2018-05-26T11:11:44Z,82000,01426149,44580755,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5007,I1733355808W44580771," ",2018-05-26T11:12:05Z,2018-05-26T11:12:46Z,41000,01328036,44580771,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5008,I1733355808W44117316," ",2018-06-09T11:00:58Z,2018-06-09T11:02:20Z,82000,01327523,44117316,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5009,I1733355808W44609589," ",2018-06-09T11:00:57Z,2018-06-09T11:06:50Z,353000,01528231,44609589,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME49_Rel,(customer + orders + order),NO_DEFECT,,,,,4353
5010,I1733355809W44578773," ",2018-05-25T11:14:00Z,2018-05-25T11:14:50Z,50000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5011,I1733355809W44580753," ",2018-05-26T11:07:20Z,2018-05-26T11:07:39Z,19000,01328875,44580753,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5012,I1733355809W44580751," ",2018-05-26T11:10:55Z,2018-05-26T11:11:11Z,16000,01526755,44580751,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5013,I1733355809W44580765," order should not have to contain a setMenu; setMenu must be part of an order",2018-05-26T11:11:07Z,2018-05-26T11:12:38Z,91000,01327667,44580765,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),WRONG,,,,,4353
5014,I1733355809W44580758," orderedSetMenu should be an entity and have the keys of the other two tables as attributes",2018-05-26T11:17:21Z,2018-05-26T11:18:31Z,70000,01528302,44580758,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),WRONG,,,,,4353
5015,I1733355809W44580771," ",2018-05-26T11:19:16Z,2018-05-26T11:20:11Z,55000,01328036,44580771,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5016,I1733355809W44580772," ",2018-05-26T11:21:45Z,2018-05-26T11:22:26Z,41000,01525716,44580772,A,WS3,2018-05-26,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5017,I1733355809W44609590," ",2018-06-09T11:06:07Z,2018-06-09T11:06:46Z,39000,01229727,44609590,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),SUPERFLUOUS_EME,,,,,4353
5018,I1733355809W44117316," ",2018-06-09T11:06:55Z,2018-06-09T11:07:20Z,25000,01327523,44117316,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5019,I1733355809W44609597," ",2018-06-09T11:07:08Z,2018-06-09T11:07:34Z,26000,1126716,44609597,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5020,I1733355809W44609595,"setMenu shoulb be ordered at least 1 to n times - therefore, the multiplicity on order side should be (1..n). ",2018-06-09T11:06:30Z,2018-06-09T11:07:54Z,84000,1428825,44609595,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),WRONG_RELM,,,,,4353
5021,I1733355809W44609589," ",2018-06-09T11:06:51Z,2018-06-09T11:08:09Z,78000,01528231,44609589,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),SUPERFLUOUS_EME,,,,,4353
5022,I1733355809W44609585,"multiplicty of set menu is 0..n ",2018-06-09T11:07:08Z,2018-06-09T11:08:12Z,64000,01426832,44609585,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),WRONG_RELM,,,,,4353
5023,I1733355809W44609592,"order(0..n) + orderedSetMenu + setMenu(1..n) ",2018-06-09T11:07:21Z,2018-06-09T11:08:31Z,70000,01426163,44609592,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),WRONG_RELM,,,,,4353
5024,I1733355809W44609610," ",2018-06-09T11:06:55Z,2018-06-09T11:10:06Z,191000,00927247,44609610,A,WS4,2018-06-09,Sc1,DS12_Gr1_EME58_Rel,(order + orderedSetMenu + setMenu),NO_DEFECT,,,,,4353
5025,I1733355810W44573984," ",2018-05-23T11:04:28Z,2018-05-23T11:05:05Z,37000,01525340,44573984,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),NO_DEFECT,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5026,I1733355810W44573976," Important Defect: (order(0..n) + orderedFoodItem + foodItem(0..n)) has the wrong multiplication",2018-05-23T11:03:36Z,2018-05-23T11:06:14Z,158000,00927346,44573976,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5027,I1733355810W44573996," ",2018-05-23T11:05:35Z,2018-05-23T11:07:51Z,136000,01527915,44573996,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),MISSING,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5028,I1733355810W44573995," ",2018-05-23T11:05:56Z,2018-05-23T11:08:00Z,124000,1527975,44573995,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),MISSING,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5029,I1733355810W44573989," ",2018-05-23T11:05:36Z,2018-05-23T11:08:18Z,162000,01054625,44573989,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),NO_DEFECT,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5030,I1733355810W44573983," price and costs are the same? Order must contain minumum one foodItem",2018-05-23T11:10:50Z,2018-05-23T11:12:25Z,95000,01228685,44573983,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5031,I1733355810W44573987," relationship (order(0..n) + orderedFoodItem + foodItem(0..n)) has incorrect multiplicity term in foodItem; foodItem(1..n) is the correct multiplicity; important",2018-05-23T11:08:16Z,2018-05-23T11:12:50Z,274000,01526186,44573987,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5032,I1733355810W44573993," ",2018-05-23T11:08:15Z,2018-05-23T11:14:22Z,367000,01529058,44573993,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),MISSING,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5033,I1733355810W44573986," ",2018-05-23T11:09:14Z,2018-05-23T11:14:44Z,330000,01326347,44573986,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG_RELM,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5034,I1733355810W44574008," multiplicity of foodItem should be 0..n; multiplicity of foodItem is 1..n; minor",2018-05-23T11:10:32Z,2018-05-23T11:15:35Z,303000,01529217,44574008,A,WS1,2018-05-23,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5035,I1733355810W44578774," order(0..n) + orderedFoodItem + foodItem(1..n) should be order(0..n); orderedFoodItem + foodItem(1..n); critical",2018-05-25T11:02:53Z,2018-05-25T11:04:37Z,104000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5036,I1733355810W44578773," ",2018-05-25T11:02:19Z,2018-05-25T11:05:10Z,171000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),MISSING,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5037,I1733355810W44578767," ",2018-05-25T11:03:24Z,2018-05-25T11:05:55Z,151000,1525826,44578767,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG_RELM,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5038,I1733355810W44578789," ",2018-05-25T11:02:37Z,2018-05-25T11:11:18Z,521000,1628030,44578789,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),NO_DEFECT,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5039,I1733355810W44578784," foodItem(1..n) should be; foodItem is (0..n);important",2018-05-25T11:02:26Z,2018-05-25T11:16:25Z,839000,01427575,44578784,A,WS2,2018-05-25,Sc1,DS12_Gr1_EME70_RelM,(order(0..n) + orderedFoodItem + foodItem(0..n)),WRONG,D23,Relationship Order-food_item: multiplicity should be food_item(0..n) not food_item(1..n).,WRONG_RELM,B,4353
5040,I1733355811W44573976," ",2018-05-23T11:08:29Z,2018-05-23T11:09:01Z,32000,00927346,44573976,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5041,I1733355811W44573984," The EER says a fooditem has to be in an recipe. That is not true. A order does not require a foodItem",2018-05-23T11:07:34Z,2018-05-23T11:11:04Z,210000,01525340,44573984,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5042,I1733355811W44573995," ",2018-05-23T11:12:19Z,2018-05-23T11:13:19Z,60000,1527975,44573995,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5043,I1733355811W44573996," ",2018-05-23T11:12:19Z,2018-05-23T11:13:19Z,60000,01527915,44573996,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5044,I1733355811W44578774," ",2018-05-25T11:06:08Z,2018-05-25T11:06:38Z,30000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5045,I1733355811W44578773," ",2018-05-25T11:07:51Z,2018-05-25T11:08:11Z,20000,01633655,44578773,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5046,I1733355811W44578767," ",2018-05-25T11:07:34Z,2018-05-25T11:08:14Z,40000,1525826,44578767,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,SUPERFLUOUS_EME,,,,,4353
5047,I1733355811W44578769," ",2018-05-25T11:07:58Z,2018-05-25T11:08:25Z,27000,01625724,44578769,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5048,I1733355811W44578763," ",2018-05-25T11:09:32Z,2018-05-25T11:10:06Z,34000,01634025,44578763,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5049,I1733355811W44578777," foodItem is expected to have one primary key;foodItem has two primary keys;critical defect",2018-05-25T11:09:46Z,2018-05-25T11:12:09Z,143000,01452934,44578777,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5050,I1733355811W44578775," ",2018-05-25T11:08:26Z,2018-05-25T11:12:33Z,247000,1527703,44578775,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5051,I1733355811W44578784," ",2018-05-25T11:17:17Z,2018-05-25T11:17:52Z,35000,01427575,44578784,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5052,I1733355811W44580765," ",2018-05-26T10:57:25Z,2018-05-26T11:01:45Z,260000,01327667,44580765,A,WS3,2018-05-26,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5053,I1733355811W44580755," ",2018-05-26T10:59:40Z,2018-05-26T11:02:46Z,186000,01426149,44580755,A,WS3,2018-05-26,Sc1,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5054,I1733355811W44580774," One Receipt shold describe at least one foodItem.",2018-05-26T10:59:12Z,2018-05-26T11:08:18Z,546000,01426037,44580774,A,WS3,2018-05-26,Sc1,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5055,I1733355812W44573976," ",2018-05-23T11:02:50Z,2018-05-23T11:03:34Z,44000,00927346,44573976,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5056,I1733355812W44573984," ",2018-05-23T11:02:50Z,2018-05-23T11:04:27Z,97000,01525340,44573984,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5057,I1733355812W44573996," ",2018-05-23T11:02:51Z,2018-05-23T11:05:34Z,163000,01527915,44573996,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,SUPERFLUOUS_EME,,,,,4353
5058,I1733355812W44573989," ",2018-05-23T11:02:52Z,2018-05-23T11:05:34Z,162000,01054625,44573989,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,SUPERFLUOUS_EME,,,,,4353
5059,I1733355812W44573995," ",2018-05-23T11:02:36Z,2018-05-23T11:05:55Z,199000,1527975,44573995,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,SUPERFLUOUS_EME,,,,,4353
5060,I1733355812W44573993," ",2018-05-23T11:02:35Z,2018-05-23T11:08:13Z,338000,01529058,44573993,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5061,I1733355812W44573987," ",2018-05-23T11:02:50Z,2018-05-23T11:08:15Z,325000,01526186,44573987,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5062,I1733355812W44573986," ",2018-05-23T11:02:37Z,2018-05-23T11:09:12Z,395000,01326347,44573986,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5063,I1733355812W44574008," foodItem.name should be an attribute; foodItem.name is a key; important",2018-05-23T11:02:33Z,2018-05-23T11:10:31Z,478000,01529217,44574008,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,WRONG,,,,,4353
5064,I1733355812W44573983," one order must contain minimum one foodItem , but the customer is allowed to order only set menues",2018-05-23T11:03:59Z,2018-05-23T11:10:48Z,409000,01228685,44573983,A,WS1,2018-05-23,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,WRONG,,,,,4353
5065,I1733355812W44578774," ",2018-05-25T11:01:10Z,2018-05-25T11:02:52Z,102000,01627750,44578774,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,SUPERFLUOUS_EME,,,,,4353
5066,I1733355812W44578769," ",2018-05-25T11:01:47Z,2018-05-25T11:03:34Z,107000,01625724,44578769,A,WS2,2018-05-25,Sc1,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
